BOUNDARY_KEY,CREATE_USER_NAME,CREATE_TS,PREVIOUSLY_PUBLISHED_IND,DESCRIPTION,BEGIN_DATE,END_DATE,COMMENTS,MODIFY_USER_NAME,MODIFY_TS,DC4_DATUM_ID,CMC2_COORDINATE_METHOD_ID,PC2_PROXIMITY_ID,COLLECTOR_USER_NAME,COLLECTION_DATE,OIC_OBJECT_OF_INTEREST_ID,VSC1_VERIFICATION_STATUS_ID,VERIFICATION_DATE,VERIFIER_USER_NAME,PRIMARY_FACILITY_ID,PRIMARY_FACILITY_NAME,PRIMARY_SITE_ID,PRIMARY_SITE_NAME,PRIMARY_SITE_ADDRESS_LINE_1,PRIMARY_SITE_ADDRESS_LINE_2,PRIMARY_SITE_CITY,PRIMARY_SITE_ZIP5,PRIMARY_SITE_ZIP4,PRIMARY_SITE_STATE,PRIMARY_SITE_PROGRAM_TYPE_KEY,PRIMARY_SITE_MANAGING_PROGRAM,PRIMARY_SITE_DEP_OFFICE,PRIMARY_SITE_WMD,PRIMARY_SITE_DOCUMENTS,BOUNDARY_CONTROL_ID,BOUNDARY_CONTROL_NAME,BOUNDARY_MECHANISM_COUNTIES,BOUNDARY_MECHANISM_CATEGORIES,BOUNDARY_MECHANISM_TYPES,BOUNDARY_MECHANISM_BOOK_NUMS,BOUNDARY_MECHANISM_PAGE_NUMS,BOUNDARY_MECHANISM_INSTR_NUMS,BOUNDARY_MECHANISM_EFF_DATES,BOUNDARY_RESTRICTIONS,BOUNDARY_CONTAMINATED_MEDIA,BOUNDARY_CONTAMINATIONS,BOUNDARY_ENGINEERING_CONTROLS,ALL_FACILITY_IDS,ALL_FACILITY_NAMES,ALL_SITE_IDS,ALL_SITE_NAMES,OBJECTID
596,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:16+00,Y,LSSI NFA ORDER,2014/02/21 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:16+00,SWIM,REVIEWED,,,STCM-9808222,ISLAND AUTO REPAIR,ERIC_7092,ISLAND AUTO REPAIR,5608 MARINA DRIVE,,HOLMES BEACH,34217,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7092/gis-facility!search,IC-745,ISLAND AUTO REPAIR,Manatee,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,21-FEB-14,LSSI,Groundwater,Metal-Arsenic-Legacy,None,STCM-9808222,ISLAND AUTO REPAIR,ERIC_7092,ISLAND AUTO REPAIR,46
611,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:16+00,Y,GROUNDWATER USE RESTRICTION,2010/04/23 00:00:00+00,,"BF# community Waterfront Park-Misner Marine (Former) Former City Hall, St. Pete Stable plume on-site: groundwater use restricted.",WILLIAMS_CA,2023/04/11 16:05:47+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:16+00,SWIM,NOT REVIEWED,,,STCM-8624663,ST PETE BEACH CITY-PUBLIC WORKS,ERIC_6931,CITY OF ST PETE BEACH CITY HALL PARK SITE (FORMER MISENER MARINE SITE),115 75TH AVENUE,,Saint Petersburg,33706,,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6931/gis-facility!search,IC-372,CITY OF ST PETE BEACH CITY HALL PARK SITE (FORMER MISENER MARINE SITE),Pinellas,Recorded ICs,Declaration of Restrictive Covenant,16894,2299-2381,,23-APR-10,Groundwater Use,Groundwater,VOA-Volatile Organic Aromatics-Legacy,None,STCM-8624663,ST PETE BEACH CITY-PUBLIC WORKS,ERIC_6931,CITY OF ST PETE BEACH CITY HALL PARK SITE (FORMER MISENER MARINE SITE),48
916,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:38+00,Y,GROUNDWATER USE RESTRICTION,1998/01/05 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:38+00,SWIM,REVIEWED,,,FIESTA-130667,Port Manatee Hydrocarbon Study,ERIC_5598,Port Manatee Hydrocarbon Study Part A-1900,South Terminal St.,,Terra Ceia,34250,,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_5598/gis-facility!search,IC-88,"POMCO ASSOCIATES, INC.",Manatee,Recorded ICs,Declaration of Restrictive Covenant,1544,7635-7638,,05-JAN-98,Groundwater Use,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,FIESTA-130667,Port Manatee Hydrocarbon Study,ERIC_5598,Port Manatee Hydrocarbon Study Part A-1900,55
908,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:37+00,Y,LSSI NFA ORDER,2012/07/30 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:37+00,SWIM,REVIEWED,,,STCM-8519100,FL0133,ERIC_6883,CIRCLE K #7468,10800 METRO PARKWAY,,FORT MYERS,33912,,FL,PETROLEUM,Petroleum Restoration Program,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6883/gis-facility!search,IC-695,CIRCLE K # 7468,Lee,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,30-JUL-12,LSSI,Groundwater,Other Organic Compounds-Legacy,None,STCM-8519100,FL0133,ERIC_6883,CIRCLE K #7468,56
881,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:35+00,Y,LSSI NFA ORDER,2014/06/27 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:35+00,SWIM,REVIEWED,,,STCM-8519481,SPUR #1850,ERIC_6887,SPUR #1850,2773 SOUTH CLEVELAND AVENUE,,FORT MYERS,33902,,FL,PETROLEUM,Petroleum Restoration Program,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6887/gis-facility!search,IC-823,SPUR #1850,Lee,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,27-JUN-14,LSSI,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8519481,SPUR #1850,ERIC_6887,SPUR #1850,57
299,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:55+00,Y,GROUNDWATER USE RESTRICTION,2015/03/24 00:00:00+00,,This IC is for the property adjacent to the source property (Pall Aeropower).  Closure for this site is under RMO III.  The SRCO has not yet been issued since remediation is still ongoing.  The RP is obtaining the ICs for the adjacent properties.,WILLIAMS_CA,2022/12/07 11:34:46+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:55+00,SWIM,REVIEWED,,,FIESTA-44471,Pall Aeropower,ERIC_6904,PALL AEROPOWER CORPORATION (SINGER PROPERTY) 16 30 33 69948 100 1803,6430 49TH STREET NORTH,,PINELLAS PARK,33781,,FL,RESPONSPARTY,Responsible Party Cleanup,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6904/gis-facility!search,IC-850,PALL AEROPOWER CORP  (SINGER PROPERTY)  16 30 33 82252 000 0001,Pinellas,Recorded ICs,Declaration of Restrictive Covenant,18720,123,,24-MAR-15,Groundwater Use,Groundwater,"Chlorinated Solvents-Legacy, Other Organic Compounds-Legacy",None,FIESTA-44471,Pall Aeropower,ERIC_6904,PALL AEROPOWER CORPORATION (SINGER PROPERTY) 16 30 33 69948 100 1803,58
1183,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:57+00,Y,GROUNDWATER USE RESTRICTION,2014/11/21 00:00:00+00,,This IC is for the property to the north of the source property (Pall Aeropower).  Closure for this site is under RMO III.  The SRCO has not yet been issued since remediation is still ongoing.  The RP is obtaining the ICs for the adjacent properties.,WILLIAMS_CA,2021/12/16 16:31:12+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:57+00,SWIM,REVIEWED,,,FIESTA-44471,Pall Aeropower,ERIC_6904,PALL AEROPOWER CORPORATION (SINGER PROPERTY) 16 30 33 69948 100 1803,6430 49TH STREET NORTH,,PINELLAS PARK,33781,,FL,RESPONSPARTY,Responsible Party Cleanup,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6904/gis-facility!search,IC-805,PALL AEROPOWER CORPORATION (SINGER PROPERTY) 16 30 33 69948 100 1803,Pinellas,Recorded ICs,Declaration of Restrictive Covenant,18597,1468,,21-NOV-14,Groundwater Use,Groundwater,Chlorinated Solvents-Legacy,None,FIESTA-44471,Pall Aeropower,ERIC_6904,PALL AEROPOWER CORPORATION (SINGER PROPERTY) 16 30 33 69948 100 1803,61
391,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:02+00,Y,GROUNDWATER USE RESTRICTION,2011/03/01 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:02+00,SWIM,REVIEWED,,,STCM-9700133,CREST MARK OF PINELLAS PARK,ERIC_6925,CREST MARK OF PINELLAS PARK,7575 65TH WAY N,,PINELLAS PARK,33781,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6925/gis-facility!search,IC-586,CREST MARK OF PINELLAS PARK,Pinellas,Recorded ICs,Declaration of Restrictive Covenant,17181,156-160,,01-MAR-11,Groundwater Use,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-9700133,CREST MARK OF PINELLAS PARK,ERIC_6925,CREST MARK OF PINELLAS PARK,67
860,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:34+00,Y,LAND USE RESTRICTION,2016/03/10 00:00:00+00,,"A Lease Amendment was executed with Division of State Lands for property owned by the board of trustees. The Lease Amendment was ""recorded"" as a Title Deed Notice on the original lease document.",HUNTER_W,2023/05/26 15:59:11+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:34+00,SWIM,NOT REVIEWED,,,STCM-8735525,FL DEPT OF TRANSPORTATION,ERIC_7341,FDOT MAINTENANCE YARD ULMERTON ROAD,5211 ULMERTON ROAD,,CLEARWATER,33760,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7341/gis-facility!search,IC-965,FDOT MAINTENANCE YARD ULMERTON ROAD,Pinellas,Other-Legacy,Other-Legacy,NA,NA,,10-MAR-16,Land Use,Soil,Petroleum (Includes BTEX and MTBE)-Legacy,Permeable cap,STCM-8735525,FL DEPT OF TRANSPORTATION,ERIC_7341,FDOT MAINTENANCE YARD ULMERTON ROAD,69
487,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:08+00,Y,LSSI NFA ORDER,2013/05/13 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:08+00,SWIM,REVIEWED,,,STCM-8735366,CIRCLE K #2708811,ERIC_6602,CIRCLE K # 2708811,4801 WEST GANDY BOULEVARD,,TAMPA,33611,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6602/gis-facility!search,IC-697,CIRCLE K # 2708811,Hillsborough,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,13-MAY-13,LSSI,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8735366,CIRCLE K #2708811,ERIC_6602,CIRCLE K # 2708811,70
900,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:36+00,Y,LAND USE RESTRICTION,2016/05/12 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:36+00,SWIM,REVIEWED,,,STCM-9805549,BALIMOY MANUFACTURING                   02-4I-0707,ERIC_6587,BALIMOY MANUFACTURING,5201 SOUTH WESTSHORE BOULEVARD,,TAMPA,33611,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6587/gis-facility!search,IC-402,BALIMOY MANUFACTURING,Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,16468,1635,,12-MAY-16,Land Use,Soil,PAH-Polycyclic Aromatic Hydrocarbons-Legacy,None,STCM-9805549,BALIMOY MANUFACTURING                   02-4I-0707,ERIC_6587,BALIMOY MANUFACTURING,71
37,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:37+00,Y,EC MAINTENANCE,2016/03/03 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:37+00,SWIM,REVIEWED,,,STCM-8627375,PDG PROPERTIES INC,ERIC_6607,PDG PROPERTIES INC.,5205 SOUTH LOIS AVENUE,,TAMPA,33611,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6607/gis-facility!search,IC-948,PDG PROPERTIES INC.,Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,23920,1401,,03-MAR-16,EC Maintenance-Legacy,Soil,Petroleum (Includes BTEX and MTBE)-Legacy,Impermeable cap,STCM-8627375,PDG PROPERTIES INC,ERIC_6607,PDG PROPERTIES INC.,72
146,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:45+00,Y,LSSI NFA ORDER,2014/05/15 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:45+00,SWIM,REVIEWED,,,STCM-8625773,FL ROCK & TANK LINES #758,ERIC_6609,FLORIDA ROCK & TANK LINES #758,6604 SOUTH DALE MABRY HIGHWAY,,TAMPA,33611,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6609/gis-facility!search,IC-870,FLORIDA ROCK & TANK LINES #758,Hillsborough,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,15-MAY-14,LSSI,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8625773,FL ROCK & TANK LINES #758,ERIC_6609,FLORIDA ROCK & TANK LINES #758,73
581,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:15+00,Y,LSSI NFA ORDER,2015/01/21 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:15+00,SWIM,REVIEWED,,,STCM-8625491,7-ELEVEN FOOD STORE #10191,ERIC_6612,7-ELEVEN FOOD STORE #10191,5616 S DALE MABRY HIGHWAY,,TAMPA,33611,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6612/gis-facility!search,IC-869,7-ELEVEN FOOD STORE #10191,Hillsborough,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,21-JAN-15,LSSI,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-8625491,7-ELEVEN FOOD STORE #10191,ERIC_6612,7-ELEVEN FOOD STORE #10191,74
899,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:36+00,Y,LAND USE RESTRICTION,1999/12/23 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:36+00,SWIM,REVIEWED,,,FIESTA-DOD_4,Macdill Airforce Base,DOD_4_1195,Old Refuel Area - (SWMU 21),,,Tampa,,,FL,FEDERAL,Department of Defense,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_4_1195/gis-facility!search,IC-385,MAC DILL AFB - SWMU 21 - OLD REFUEL AREA,Hillsborough,Memorandum of Agreement,MOA-Legacy,,,,23-DEC-99,Land Use,Soil,PAH-Polycyclic Aromatic Hydrocarbons-Legacy,None,FIESTA-DOD_4,Macdill Airforce Base,DOD_4_1195,Old Refuel Area - (SWMU 21),75
586,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:15+00,Y,GROUNDWATER USE RESTRICTION,2013/08/07 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:15+00,SWIM,REVIEWED,,,STCM-8625785,REED MINERALS DIV-HARSCO CORP,ERIC_6554,HARSCO MINERALS (FKA REED MINERALS),5950 OLD 41A HIGHWAY,,TAMPA,33619,,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6554/gis-facility!search,IC-801,HARSCO MINERALS (FKA REED MINERALS),Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,22066,266-274,,07-AUG-13,Groundwater Use,Groundwater,Metal-Arsenic-Legacy,None,STCM-8625785,REED MINERALS DIV-HARSCO CORP,ERIC_6554,HARSCO MINERALS (FKA REED MINERALS),77
382,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:01+00,Y,LSSI NFA ORDER,2015/08/21 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:01+00,SWIM,REVIEWED,,,STCM-9802311,MOBIL-BALM #551,ERIC_6665,MOBIL-BALM #551,11292 BOYETTE ROAD,,RIVERVIEW,33560,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6665/gis-facility!search,IC-911,MOBIL-BALM #551,Hillsborough,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,21-AUG-15,LSSI,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-9802311,MOBIL-BALM #551,ERIC_6665,MOBIL-BALM #551,78
984,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:42+00,Y,EC MAINTENANCE,2012/06/15 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:42+00,SWIM,REVIEWED,,,STCM-9812175,WACHOVIA BLDG (DRIVE-THRU),ERIC_7030,WACHOVIA BLDG (DRIVE-THRU),113 SOUTH TENNESSEE AVENUE,,LAKELAND,33801,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7030/gis-facility!search,IC-641,WACHOVIA BLDG (DRIVE-THRU),Polk,Recorded ICs,Declaration of Restrictive Covenant,08674,1736-1745,,15-JUN-12,EC Maintenance-Legacy,Soil,PAH-Polycyclic Aromatic Hydrocarbons-Legacy,Permeable cap,STCM-9812175,WACHOVIA BLDG (DRIVE-THRU),ERIC_7030,WACHOVIA BLDG (DRIVE-THRU),82
280,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:53+00,Y,GROUNDWATER USE RESTRICTION,2016/07/07 00:00:00+00,, ,WILLIAMS_CA,2023/02/14 14:05:59+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:53+00,SWIM,NOT REVIEWED,,,FIESTA-59850,Universal Painting Corp,ERIC_7019,UNIVERSAL PAINTING CORPORATION,2234 OLD TAMPA HIGHWAY,,Lakeland,33815,,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7019/gis-facility!search,IC-976,UNIVERSAL PAINTING CORPORATION,Polk,Recorded ICs,Declaration of Restrictive Covenant,7,23,,07-JUL-16,Groundwater Use,Groundwater,Metal-Arsenic-Legacy,None,FIESTA-59850,Universal Painting Corp,ERIC_7019,UNIVERSAL PAINTING CORPORATION,83
1087,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:50+00,Y,EC MAINTENANCE,2013/12/06 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:50+00,SWIM,REVIEWED,,,STCM-9502260,GEORGE MICHAELS CLEANERS,ERIC_4760,George Michaels Cleaners,5303 E Fowler Ave,,Temple Terrace,33617,2221,FL,DRYCLEANING,Drycleaning Solvent Cleanup Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_4760/gis-facility!search,IC-726,FORMER GEORGE MICHAELS CLEANERS,Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,22297,420-435,,06-DEC-13,EC Maintenance-Legacy,Soil,Chlorinated Solvents-Legacy,Impermeable cap,STCM-9502260,GEORGE MICHAELS CLEANERS,ERIC_4760,George Michaels Cleaners,86
947,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:40+00,Y,EC MAINTENANCE,2011/02/05 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:40+00,SWIM,REVIEWED,,,STCM-8736998,HILLSBOROUGH CNTY SCHOOL BD-MCLANE JHS,ERIC_6675,HILLSBOROUGH COUNTY SCHOOL BOARD - MCLANE MIDDLE SCHOOL,306  NORTH KNIGHTS AVENUE,,BRANDON,33510,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6675/gis-facility!search,IC-527,HILLSBOROUGH COUNTY SCHOOL BOARD - MCLANE MIDDLE SCHOOL,Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,20495,1575,,05-FEB-11,EC Maintenance-Legacy,Soil,PAH-Polycyclic Aromatic Hydrocarbons-Legacy,Permeable cap,STCM-8736998,HILLSBOROUGH CNTY SCHOOL BD-MCLANE JHS,ERIC_6675,HILLSBOROUGH COUNTY SCHOOL BOARD - MCLANE MIDDLE SCHOOL,88
1043,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:46+00,Y,LSSI NFA ORDER,2014/06/06 00:00:00+00,,"Limited groundwater (GW) assessment completed under LSSI Program. Minimal on-site contamination levels met LSSI NFA criteria. Do not use GW for drinking water or irrigation. For clarification, contact DEP LSSI Coordinator.",,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:32:46+00,SWIM,REVIEWED,,,STCM-9201514,HILLSBOROUGH CNTY WRS-WOODBERRY MSTR PS,ERIC_6671,HILLSBOROUGH CNTY WRS-WOODBERRY MSTR PS,210 FALKENBURG ROAD,,BRANDON,33619,,FL,PETROLEUM,Petroleum Restoration Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6671/gis-facility!search,IC-875,HILLSBOROUGH CNTY WRS-WOODBERRY MSTR PS,Hillsborough,LSSI NFA Orders      ,LSSI NFA Order,NA,NA,,06-JUN-14,LSSI,Groundwater,Petroleum (Includes BTEX and MTBE)-Legacy,None,STCM-9201514,HILLSBOROUGH CNTY WRS-WOODBERRY MSTR PS,ERIC_6671,HILLSBOROUGH CNTY WRS-WOODBERRY MSTR PS,89
326,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:56+00,Y,GROUNDWATER USE RESTRICTION,2008/09/03 00:00:00+00,, ,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:56+00,SWIM,REVIEWED,,,FIESTA-51888,Singleton Battery Company Inc,ERIC_6627,SINGLETON BATTERY COMPANY,7015 EAST 14TH AVENUE,,Tampa,33619,,FL,EPC BF,Hillsborough EPC Brownfields,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6627/gis-facility!search,IC-386,SINGLETON BATTERY COMPANY,Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,18840,178-185,,03-SEP-08,Groundwater Use,Groundwater,Metal-Other-Legacy,None,FIESTA-51888,Singleton Battery Company Inc,"ERIC_16142, ERIC_6627","SINGLETON BATTERY COMPANY, Singleton Battery Company Inc - Tampa - FLD047090725 Singleton Battery Company/Tampa",92
1,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:35+00,Y,LAND USE RESTRICTION,2014/02/13 00:00:00+00,,Soil contamination on site - Metals. Groundwater impacted by adjacent Helena Chemical Super Fund Site.,WILLIAMS_CA,2022/12/07 12:59:43+00,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:35+00,SWIM,REVIEWED,,,FIESTA-57477,Wheelblast Inc,ERIC_6643,FESTIVE FLOATS,2102 ORIENT ROAD,,Tampa,33619,,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_6643/gis-facility!search,IC-750,FESTIVE FLOATS,Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,22413,1231,,13-MAR-14,"Dewatering, Digging, Groundwater Use, Soil Exposure, Stormwater Features","Groundwater, Soil","Aluminum, Arsenic, Benzene, Benzo(a)pyrene, Chromium (total), Cumene, Dibromo-3-chloropropane, 1,2-, Dichlorophenol, 2,4-, Dimethylphenol, 2,4-, Ethylbenzene, Iron, Lead, Manganese, Mesitylene, Methylphenol, 4-, Naphthalene, Pseudocumene, Total Xylenes, Zn","Impermeable cap, None",FIESTA-57477,Wheelblast Inc,ERIC_6643,FESTIVE FLOATS,93
4,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:35+00,Y,LAND USE RESTRICTION,2013/09/05 00:00:00+00,,Cook RC limits land use to commercial/industrial. EC includes buildings and concrete overlying remaining soil contamination.  Potable groundwater use and well installation is prohibited until groundwater meets GCTLs and requires EPA/DEP approval.,,,HARN,CSUR,EXACT,ERIC_INIT_ICR_LOAD,2018/11/29 16:31:35+00,SWIM,REVIEWED,,,FIESTA-121394,Raleigh Street Dump,ERIC_3935,Raleigh Street Dump,Western End of Raleigh St,,Tampa,33592,2948,FL,"NPL, RESPONSPARTY, SUPERFUND","Responsible Party Cleanup, Superfund Fund Lead Sites, Superfund National Priorities List (NPL) Sites ",SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_3935/gis-facility!search,IC-766,RALEIGH STREET DUMP - COOK PROPERTY,Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,22123,545-259,,05-SEP-13,Land Use,Soil,Metal-Lead-Legacy,Impermeable cap,FIESTA-121394,Raleigh Street Dump,ERIC_3935,Raleigh Street Dump,98
